Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:04:19.478813Z,93.19855024956593,43.54,16872684.216208477,3065283.461396985,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:09:43.897363Z,93.19855024956593,34.308,16473691.240888515,3127409.6464436515,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:15:08.455380Z,93.19855024956593,32.291,16883278.979487345,3017067.0498716785,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:20:33.435568Z,93.19855024956593,37.204,16758548.041174378,3114360.257249781,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:25:57.820122Z,93.19855024956593,37.219,16939021.123813957,3080450.3241314543,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:31:22.220987Z,93.19855024956593,43.52,16683609.146255791,3120575.7474228493,,64.250.194.252
6663,Community Telephone Co,"Windthorst, TX",2021-03-06T06:36:46.455903Z,128.21623892459593,46.713,15571801.344313638,3172974.815272645,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:42:10.627609Z,93.19855024956593,37.37,16612194.316003028,3074684.167711927,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:47:35.284794Z,93.19855024956593,43.58,16571539.677122246,3050042.378384012,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:52:59.651911Z,93.19855024956593,40.616,16723688.795389023,3100504.315905104,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T06:58:24.131577Z,93.19855024956593,37.529,16883232.09158333,2976755.3292282852,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T07:03:48.852642Z,93.19855024956593,37.456,16899260.58371661,3043864.407121133,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T07:09:13.382164Z,93.19855024956593,47.841,16051295.822279718,4140742.4056967255,,64.250.194.252
8985,Fidelity Communications,"Lawton, OK",2021-03-06T07:14:38.758743Z,50.95616064243827,49.251,16619218.448074281,4480662.3786088815,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T07:20:08.355027Z,93.19855024956593,40.316,16651779.908858918,3366289.138104034,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T07:25:32.867887Z,93.19855024956593,37.228,15900832.916292666,3208438.1227166955,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T07:30:57.100091Z,93.19855024956593,40.654,14116982.615550589,2470114.3950881353,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T07:36:21.895242Z,93.19855024956593,37.416,16504240.20054117,3160149.0665228628,,64.250.194.252
16619,Cox - Oklahoma City,"Oklahoma City, OK",2021-03-06T07:41:47.001924Z,158.70415735879374,46.688,16615761.234050795,3027768.470192454,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T07:47:11.623364Z,93.19855024956593,37.519,16312609.968300993,3679155.981579216,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T07:52:35.991350Z,93.19855024956593,43.78,16556617.824143136,3048110.7087701266,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T07:58:00.922965Z,93.19855024956593,37.512,16693652.600156143,3083976.4520125226,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:03:25.485570Z,93.19855024956593,37.415,16605227.900834212,3127123.022896762,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:08:49.757856Z,93.19855024956593,40.417,16652609.204708926,3082948.8356089536,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:14:14.292693Z,93.19855024956593,43.858,16465278.30171283,3118549.9926474905,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:19:38.735098Z,93.19855024956593,40.562,16576373.099545635,2984145.6551180277,,64.250.194.252
16619,Cox - Oklahoma City,"Oklahoma City, OK",2021-03-06T08:25:03.453212Z,158.70415735879374,46.58,16610143.434873527,3057030.6750325407,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:30:28.057636Z,93.19855024956593,37.264,16520249.376366816,3074466.821483977,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:35:52.499865Z,93.19855024956593,37.455,16133633.566892304,3084315.979641289,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:41:16.886252Z,93.19855024956593,40.445,16549815.578180628,3065491.0531312316,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:46:41.383810Z,93.19855024956593,43.579,16153693.185591474,3135585.0182439974,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:52:05.913624Z,93.19855024956593,40.489,16716508.555459548,3113371.45089193,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T08:57:30.205154Z,93.19855024956593,43.756,16642003.297939144,3005412.4885611255,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:02:54.839559Z,93.19855024956593,37.49,16629382.600231782,3105057.1922137155,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:08:19.554892Z,93.19855024956593,37.381,16748385.72541507,3147371.4318283517,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:13:44.036916Z,93.19855024956593,40.52,16643540.884549297,3139436.402652432,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:19:08.618024Z,93.19855024956593,43.486,16673812.434947886,3034683.94919973,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:24:33.601057Z,93.19855024956593,37.341,16695261.664761174,3080690.2615107694,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:29:57.986245Z,93.19855024956593,40.716,16805296.832959455,3132107.0508969924,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:35:22.074251Z,93.19855024956593,37.374,16793749.620281167,3127967.297845346,,64.250.194.252
8985,Fidelity Communications,"Lawton, OK",2021-03-06T09:40:46.479232Z,50.95616064243827,47.702,16014605.057087736,3086693.5887251967,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:46:10.708644Z,93.19855024956593,40.354,14427858.13713876,3004400.1119059157,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:51:35.615681Z,93.19855024956593,40.63,16708073.191829856,3110942.419124329,,64.250.194.252
5518,pinnacle network solutions,"Wichita Falls, TX",2021-03-06T09:56:59.750840Z,93.19855024956593,40.513,16695906.124831967,3037401.561722473,,64.250.194.252
