Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T05:01:31.895948Z,2.201631926437134,34.852,15726920.656161128,14056066.084146274,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T05:06:55.794239Z,2.201631926437134,28.898,16706299.375846585,13696099.535673387,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T05:12:19.436619Z,2.201631926437134,29.775,15959502.003460735,13972241.754187217,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T05:17:43.172538Z,80.02316648825371,27.578,16870470.324522458,14099859.60821325,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T05:23:06.828931Z,80.02316648825371,27.65,16488552.019125005,13328940.238229016,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T05:28:30.562484Z,80.02316648825371,27.632,16792241.413192157,14226049.023306029,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T05:33:54.198138Z,80.02316648825371,27.593,16742157.600487744,14064010.962148618,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T05:39:17.906108Z,2.201631926437134,29.348,16470724.142566549,13868824.937397705,,139.78.243.128
17751,OneNet,"Oklahoma City, OK",2020-10-25T05:44:41.544778Z,81.53229805048018,28.104,16612884.2209395,13992711.054339802,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T05:50:05.236300Z,2.201631926437134,29.077,16496305.68821042,13671333.1567643,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T05:55:28.780688Z,80.02316648825371,30.917,16911415.296912786,13625810.050285306,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T06:00:52.446644Z,80.02316648825371,27.624,16806909.77835272,14174426.962289842,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T06:06:17.232691Z,2.201631926437134,28.839,16669241.7276433,13509222.180847067,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T06:11:40.835498Z,2.201631926437134,28.987,16804897.59073418,13610663.621813927,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T06:17:04.461966Z,80.02316648825371,27.793,16978950.309852198,13682547.763071904,,139.78.243.128
17751,OneNet,"Oklahoma City, OK",2020-10-25T06:22:28.425517Z,81.53229805048018,27.524,16459942.655194934,15666923.945176072,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T06:27:52.268043Z,80.02316648825371,27.628,16753795.201719726,15852902.430317692,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T06:33:15.793011Z,2.201631926437134,29.113,16140534.510666216,13608814.563008977,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T06:38:39.381275Z,80.02316648825371,27.807,16828969.59697956,14180679.603517173,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T06:44:03.029057Z,80.02316648825371,27.727,16710385.348334722,15210271.752291048,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T06:49:26.715679Z,80.02316648825371,27.63,16782261.195084006,15724456.654282508,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T06:54:50.312770Z,80.02316648825371,30.734,16960324.1706734,15538056.830171522,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:00:13.924336Z,80.02316648825371,27.664,16848788.544363134,13571545.658679582,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:05:42.616736Z,80.02316648825371,27.421,16918368.90819024,13609862.393792082,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T07:11:06.314838Z,2.201631926437134,29.026,16747911.90558612,13547402.169424545,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:16:29.869733Z,80.02316648825371,27.614,16755974.945703652,12924577.231867205,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:21:53.709035Z,80.02316648825371,27.686,16866174.54995714,15679602.121556332,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:27:17.352248Z,80.02316648825371,27.788,16808009.01632126,15162647.669533662,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:32:41.036435Z,80.02316648825371,27.702,16709507.690347908,15762031.336657904,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:38:04.596132Z,80.02316648825371,30.765,16926839.44936098,14569431.498666411,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T07:43:28.335057Z,2.201631926437134,29.035,15200050.607058177,15456094.86439386,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:48:52.174287Z,80.02316648825371,30.797,16842741.252845287,15288356.999817915,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:54:15.841688Z,80.02316648825371,27.781,16741197.999647947,15808766.702145519,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T07:59:39.508771Z,80.02316648825371,27.708,16856611.832994167,15353193.460246501,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T08:05:03.407096Z,2.201631926437134,29.156,16092547.277699724,15286919.57328731,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T08:10:27.009476Z,80.02316648825371,27.889,16661208.108495682,15728965.515395701,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T08:15:50.665612Z,80.02316648825371,27.706,16769206.984581461,15692246.918052033,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T08:21:14.276525Z,2.201631926437134,29.118,16373868.784830216,15439693.546612868,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T08:26:37.902142Z,80.02316648825371,27.683,16792905.86482042,15860750.879947556,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T08:32:06.635992Z,2.201631926437134,27.371,16047968.59558612,15261425.189124383,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T08:37:35.223317Z,80.02316648825371,27.566,16647508.917771108,15643894.793996915,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T08:42:59.157993Z,2.201631926437134,28.74,16154692.931065815,15619589.571726926,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T08:48:22.759860Z,80.02316648825371,27.58,16646192.457898868,15726665.084175227,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T08:53:47.997369Z,2.201631926437134,29.016,15569051.086963508,15609246.998677196,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T08:59:11.909901Z,80.02316648825371,27.654,16553674.84464856,15593355.110383771,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T09:04:35.540138Z,2.201631926437134,29.049,16381489.477853905,15357931.368086923,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T09:09:59.174911Z,80.02316648825371,27.52,16740034.799662473,15799987.277646193,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T09:15:27.762601Z,80.02316648825371,27.531,16933831.776116993,15285588.75017551,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T09:20:53.362119Z,80.02316648825371,27.594,16854958.986845307,15872280.365805242,,139.78.243.128
17751,OneNet,"Oklahoma City, OK",2020-10-25T09:26:17.054366Z,81.53229805048018,28.138,16638494.364196895,15565902.707137417,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T09:31:41.688358Z,80.02316648825371,27.727,16781241.800247226,11278912.31605737,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T09:37:05.303600Z,2.201631926437134,29.418,16529261.40979156,15348551.591979364,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T09:42:28.914968Z,80.02316648825371,27.743,16764358.029655792,15821264.992347602,,139.78.243.128
17751,OneNet,"Oklahoma City, OK",2020-10-25T09:47:52.503032Z,81.53229805048018,27.869,16770968.584344776,15762399.15358082,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T09:53:16.282726Z,80.02316648825371,27.557,16814481.029225044,15816131.372420156,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T09:58:39.885537Z,2.201631926437134,28.759,16135821.73593549,15588186.756194998,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T10:04:03.442121Z,80.02316648825371,27.62,16775813.032361422,15905017.568279196,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T10:09:27.017701Z,80.02316648825371,27.742,16632842.198988792,15627958.400432218,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T10:14:50.599026Z,2.201631926437134,28.899,15714587.15438134,15482634.616764456,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T10:20:14.230916Z,80.02316648825371,27.534,16819860.60104415,15168179.49181585,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T10:25:38.024419Z,2.201631926437134,28.917,16496175.989443438,15307770.147892443,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T10:31:01.616640Z,2.201631926437134,29.23,16402484.030671619,15334180.535632364,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T10:36:25.228660Z,80.02316648825371,27.64,16838492.971246704,15828062.214506125,,139.78.243.128
17751,OneNet,"Oklahoma City, OK",2020-10-25T10:41:48.863532Z,81.53229805048018,28.144,16633725.613631893,15876990.92876776,,139.78.243.128
17751,OneNet,"Oklahoma City, OK",2020-10-25T10:47:12.665189Z,81.53229805048018,31.319,16652382.206603976,15589011.521884128,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T10:52:36.556757Z,80.02316648825371,27.453,16845421.039487135,15866266.946455335,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T10:58:00.113930Z,2.201631926437134,28.953,16161311.842535216,15310806.253695825,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T11:03:23.726392Z,2.201631926437134,29.012,16355160.018813202,15734252.024484403,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T11:08:47.562247Z,2.201631926437134,28.995,16359947.761121878,15339683.044043867,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T11:14:11.203004Z,80.02316648825371,27.482,14743901.602615634,15762165.804010872,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T11:19:35.037869Z,80.02316648825371,27.515,16582206.569041736,15714631.617564445,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T11:24:58.690741Z,2.201631926437134,29.332,16355464.169935307,15362121.780527351,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T11:30:22.340328Z,80.02316648825371,27.688,16856541.831512846,15819534.850187942,,139.78.243.128
17751,OneNet,"Oklahoma City, OK",2020-10-25T11:35:45.898267Z,81.53229805048018,28.055,16444364.910145363,15720715.9335714,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T11:41:09.514000Z,2.201631926437134,29.046,16262715.376066277,15285296.18627661,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T11:46:33.193888Z,2.201631926437134,29.176,16413293.868086673,15335681.643616265,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T11:51:56.808097Z,80.02316648825371,27.591,16810123.69807585,15814981.594430508,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T11:57:20.310057Z,2.201631926437134,28.946,16496431.175048107,15281836.689689934,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T12:02:43.941833Z,2.201631926437134,28.827,15981840.418554286,15274938.780163892,,139.78.243.128
11232,Sprint,"Enid, OK",2020-10-25T12:08:12.574533Z,80.02316648825371,27.583,16817025.21467209,15351210.90489062,,139.78.243.128
17751,OneNet,"Oklahoma City, OK",2020-10-25T12:13:41.317880Z,81.53229805048018,27.808,16768588.671423065,15871301.686815063,,139.78.243.128
8253,"Chickasaw Telecommunications Services, Inc.","Stillwater, OK",2020-10-25T12:19:10.089124Z,2.201631926437134,27.989,16788781.997647267,15386923.398790255,,139.78.243.128
