Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
8985,Fidelity Communications,"Lawton, OK",2021-04-02T05:05:02.345309Z,100.24133727578617,46.673,9751204.887448978,7892163.249991186,,64.250.194.252
1260,BTC Broadband,"Bixby, OK",2021-04-02T05:10:33.584599Z,176.68890156324707,31.127,14756850.007528389,9407667.868149381,,64.250.194.252
8985,Fidelity Communications,"Lawton, OK",2021-04-02T05:15:58.194990Z,100.24133727578617,46.669,10663693.668279486,8655789.77939506,,64.250.194.252
17751,OneNet,"Oklahoma City, OK",2021-04-02T05:21:25.567602Z,26.59028279549241,46.719,13576884.612345463,8348146.295934301,,64.250.194.252
8985,Fidelity Communications,"Lawton, OK",2021-04-02T05:26:50.365993Z,100.24133727578617,49.79,12239490.64702784,4415470.085894372,,64.250.194.252
1260,BTC Broadband,"Bixby, OK",2021-04-02T05:32:16.862950Z,176.68890156324707,31.093,11892975.319862364,7501633.323043783,,64.250.194.252
32726,Oklahoma Christian University,"Edmond, OK",2021-04-02T05:37:40.855038Z,47.23622871770522,49.802,12028273.94030406,8340494.382970433,,64.250.194.252
17751,OneNet,"Oklahoma City, OK",2021-04-02T05:43:05.240374Z,26.59028279549241,46.662,11019903.529285522,7809974.580175312,,64.250.194.252
8985,Fidelity Communications,"Lawton, OK",2021-04-02T05:48:31.409987Z,100.24133727578617,49.743,12535904.870584156,8159658.952273955,,64.250.194.252
1260,BTC Broadband,"Bixby, OK",2021-04-02T05:53:59.753041Z,176.68890156324707,31.072,14592539.804615546,8188997.256537676,,64.250.194.252
8985,Fidelity Communications,"Lawton, OK",2021-04-02T05:59:24.314394Z,100.24133727578617,46.567,11380550.620320255,8288959.585874503,,64.250.194.252
8985,Fidelity Communications,"Lawton, OK",2021-04-02T06:04:49.060958Z,100.24133727578617,46.655,13395773.278657464,8178783.983584519,,64.250.194.252
17751,OneNet,"Oklahoma City, OK",2021-04-02T06:10:13.418443Z,26.59028279549241,46.682,11106451.628339991,8348802.094494711,,64.250.194.252
1260,BTC Broadband,"Bixby, OK",2021-04-02T06:15:38.067435Z,176.68890156324707,31.22,12767115.17003899,8452129.765789086,,64.250.194.252
21044,OEC Fiber,"Norman, OK",2021-04-02T06:21:02.174477Z,16.8375410297917,48.535,10154724.285711484,8233196.440373899,,64.250.194.252
17751,OneNet,"Oklahoma City, OK",2021-04-02T06:26:27.726215Z,26.59028279549241,46.594,10329934.291211829,8346117.674518431,,64.250.194.252
32726,Oklahoma Christian University,"Edmond, OK",2021-04-02T06:31:51.997569Z,47.23622871770522,49.758,12215006.729826184,6302999.011118481,,64.250.194.252
17751,OneNet,"Oklahoma City, OK",2021-04-02T06:37:18.430691Z,26.59028279549241,46.674,14994769.03426589,6177935.67007353,,64.250.194.252
32726,Oklahoma Christian University,"Edmond, OK",2021-04-02T06:42:42.680294Z,47.23622871770522,49.814,13929435.94655375,6316092.3369376045,,64.250.194.252
8985,Fidelity Communications,"Lawton, OK",2021-04-02T06:48:07.116814Z,100.24133727578617,46.69,14965972.891215391,6442622.1095984625,,64.250.194.252
17751,OneNet,"Oklahoma City, OK",2021-04-02T06:53:37.451124Z,26.59028279549241,46.584,13775202.318727124,6253881.461547739,,64.250.194.252
17751,OneNet,"Oklahoma City, OK",2021-04-02T06:59:01.828618Z,26.59028279549241,46.563,13968062.730888,6195733.556546877,,64.250.194.252
